0.5,5
1.5,10
2.5,15
3.5,20
4.5,25
5.5,31
6.5,36
7.5,41
8.5,46
9.5,52
10.5,57
11.5,62
12.5,67
13.5,72
14.5,78
15.5,83
16.5,88
17.5,93
18.5,98
19.5,103
20.5,108
21.5,114
22.5,119
23.5,124
24.5,129
25.5,134
26.5,139
27.5,144
28.5,149
29.5,154
30.5,159
31.5,164
32.5,169
33.5,174
34.5,179
35.5,184
36.5,189
37.5,193
38.5,198
39.5,203
40.5,208
41.5,213
42.5,217
43.5,222
44.5,227
45.5,231
46.5,236
47.5,241
48.5,245
49.5,250
50.5,254
51.5,259
52.5,264
53.5,268
54.5,272
55.5,277
56.5,281
57.5,286
58.5,290
59.5,294
60.5,298
61.5,303
62.5,307
63.5,311
64.5,315
65.5,319
66.5,323
67.5,327
68.5,331
69.5,335
70.5,339
71.5,343
72.5,347
73.5,351
74.5,354
75.5,358
76.5,362
77.5,365
78.5,369
79.5,373
80.5,376
81.5,380
82.5,383
83.5,386
84.5,390
85.5,393
86.5,396
87.5,400
88.5,403
89.5,406
90.5,409
91.5,412
92.5,415
93.5,418
94.5,421
95.5,424
96.5,427
97.5,429
98.5,432
99.5,435
100.5,438
101.5,440
102.5,443
103.5,445
104.5,448
105.5,450
106.5,452
107.5,455
108.5,457
109.5,459
110.5,461
111.5,463
112.5,465
113.5,467
114.5,469
115.5,471
116.5,473
117.5,475
118.5,477
119.5,478
120.5,480
121.5,482
122.5,483
123.5,485
124.5,486
125.5,487
126.5,489
127.5,490
128.5,491
129.5,492
130.5,494
131.5,495
132.5,496
133.5,497
134.5,497
135.5,498
136.5,499
137.5,500
138.5,501
139.5,501
140.5,502
141.5,502
142.5,503
143.5,503
144.5,504
145.5,504
146.5,504
147.5,504
148.5,504
149.5,504
150.5,505
151.5,504
152.5,504
153.5,504
154.5,504
155.5,504
156.5,504
157.5,503
158.5,503
159.5,502
160.5,502
161.5,501
162.5,501
163.5,500
164.5,499
165.5,498
166.5,497
167.5,497
168.5,496
169.5,495
170.5,494
171.5,492
172.5,491
173.5,490
174.5,489
175.5,487
176.5,486
177.5,485
178.5,483
179.5,482
180.5,480
181.5,478
182.5,477
183.5,475
184.5,473
185.5,471
186.5,469
187.5,467
188.5,465
189.5,463
190.5,461
191.5,459
192.5,457
193.5,455
194.5,452
195.5,450
196.5,448
197.5,445
198.5,443
199.5,440
200.5,438
201.5,435
202.5,432
203.5,429
204.5,427
205.5,424
206.5,421
207.5,418
208.5,415
209.5,412
210.5,409
211.5,406
212.5,403
213.5,400
214.5,396
215.5,393
216.5,390
217.5,386
218.5,383
219.5,380
220.5,376
221.5,373
222.5,369
223.5,365
224.5,362
225.5,358
226.5,354
227.5,351
228.5,347
229.5,343
230.5,339
231.5,335
232.5,331
233.5,327
234.5,323
235.5,319
236.5,315
237.5,311
238.5,307
239.5,303
240.5,298
241.5,294
242.5,290
243.5,286
244.5,281
245.5,277
246.5,272
247.5,268
248.5,264
249.5,259
250.5,254
251.5,250
252.5,245
253.5,241
254.5,236
255.5,231
256.5,227
257.5,222
258.5,217
259.5,213
260.5,208
261.5,203
262.5,198
263.5,193
264.5,189
265.5,184
266.5,179
267.5,174
268.5,169
269.5,164
270.5,159
271.5,154
272.5,149
273.5,144
274.5,139
275.5,134
276.5,129
277.5,124
278.5,119
279.5,114
280.5,108
281.5,103
282.5,98
283.5,93
284.5,88
285.5,83
286.5,78
287.5,72
288.5,67
289.5,62
290.5,57
291.5,52
292.5,46
293.5,41
294.5,36
295.5,31
296.5,25
297.5,20
298.5,15
299.5,10
300.5,5
301.5,0
302.5,5
303.5,10
304.5,15
305.5,21
306.5,26
307.5,31
308.5,36
309.5,42
310.5,47
311.5,52
312.5,57
313.5,62
314.5,68
315.5,73
316.5,78
317.5,83
318.5,88
319.5,93
320.5,98
321.5,104
322.5,109
323.5,114
324.5,119
325.5,124
326.5,129
327.5,134
328.5,139
329.5,144
330.5,149
331.5,154
332.5,159
333.5,164
334.5,169
335.5,174
336.5,179
337.5,183
338.5,188
339.5,193
340.5,198
341.5,203
342.5,207
343.5,212
344.5,217
345.5,221
346.5,226
347.5,231
348.5,235
349.5,240
350.5,244
351.5,249
352.5,254
353.5,258
354.5,262
355.5,267
356.5,271
357.5,276
358.5,280
359.5,284
360.5,288
361.5,293
362.5,297
363.5,301
364.5,305
365.5,309
366.5,313
367.5,317
368.5,321
369.5,325
370.5,329
371.5,333
372.5,337
373.5,341
374.5,344
375.5,348
376.5,352
377.5,355
378.5,359
379.5,363
380.5,366
381.5,370
382.5,373
383.5,376
384.5,380
385.5,383
386.5,386
387.5,390
388.5,393
389.5,396
390.5,399
391.5,402
392.5,405
393.5,408
394.5,411
395.5,414
396.5,417
397.5,419
398.5,422
399.5,425
400.5,428
401.5,430
402.5,433
403.5,435
404.5,438
405.5,440
406.5,442
407.5,445
408.5,447
409.5,449
410.5,451
411.5,453
412.5,455
413.5,457
414.5,459
415.5,461
416.5,463
417.5,465
418.5,467
419.5,468
420.5,470
421.5,472
422.5,473
423.5,475
424.5,476
425.5,477
426.5,479
427.5,480
428.5,481
429.5,482
430.5,484
431.5,485
432.5,486
433.5,487
434.5,487
435.5,488
436.5,489
437.5,490
438.5,491
439.5,491
440.5,492
441.5,492
442.5,493
443.5,493
444.5,494
445.5,494
446.5,494
447.5,494
448.5,494
449.5,494
450.5,495
451.5,494
452.5,494
453.5,494
454.5,494
455.5,494
456.5,494
457.5,493
458.5,493
459.5,492
460.5,492
461.5,491
462.5,491
463.5,490
464.5,489
465.5,488
466.5,487
467.5,487
468.5,486
469.5,485
470.5,484
471.5,482
472.5,481
473.5,480
474.5,479
475.5,477
476.5,476
477.5,475
478.5,473
479.5,472
480.5,470
481.5,468
482.5,467
483.5,465
484.5,463
485.5,461
486.5,459
487.5,457
488.5,455
489.5,453
490.5,451
491.5,449
492.5,447
493.5,445
494.5,442
495.5,440
496.5,438
497.5,435
498.5,433
499.5,430
500.5,428
501.5,425
502.5,422
503.5,419
504.5,417
505.5,414
506.5,411
507.5,408
508.5,405
509.5,402
510.5,399
511.5,396
512.5,393
513.5,390
514.5,386
515.5,383
516.5,380
517.5,376
518.5,373
519.5,370
520.5,366
521.5,363
522.5,359
523.5,355
524.5,352
525.5,348
526.5,344
527.5,341
528.5,337
529.5,333
530.5,329
531.5,325
532.5,321
533.5,317
534.5,313
535.5,309
536.5,305
537.5,301
538.5,297
539.5,293
540.5,288
541.5,284
542.5,280
543.5,276
544.5,271
545.5,267
546.5,262
547.5,258
548.5,254
549.5,249
550.5,244
551.5,240
552.5,235
553.5,231
554.5,226
555.5,221
556.5,217
557.5,212
558.5,207
559.5,203
560.5,198
561.5,193
562.5,188
563.5,183
564.5,179
565.5,174
566.5,169
567.5,164
568.5,159
569.5,154
570.5,149
571.5,144
572.5,139
573.5,134
574.5,129
575.5,124
576.5,119
577.5,114
578.5,109
579.5,104
580.5,98
581.5,93
582.5,88
583.5,83
584.5,78
585.5,73
586.5,68
587.5,62
588.5,57
589.5,52
590.5,47
591.5,42
592.5,36
593.5,31
594.5,26
595.5,21
596.5,15
597.5,10
598.5,5
599.5,0
600.5,4
601.5,10
602.5,15
603.5,20
604.5,25
605.5,31
606.5,36
607.5,41
608.5,46
609.5,52
610.5,57
611.5,62
612.5,67
613.5,72
614.5,78
615.5,83
616.5,88
617.5,93
618.5,98
619.5,103
620.5,108
621.5,114
622.5,119
623.5,124
624.5,129
625.5,134
626.5,139
627.5,144
628.5,149
629.5,154
630.5,159
631.5,164
632.5,169
633.5,174
634.5,179
635.5,184
636.5,189
637.5,193
638.5,198
639.5,203
640.5,208
641.5,213
642.5,217
643.5,222
644.5,227
645.5,231
646.5,236
647.5,241
648.5,245
649.5,250
650.5,254
651.5,259
652.5,264
653.5,268
654.5,272
655.5,277
656.5,281
657.5,286
658.5,290
659.5,294
660.5,298
661.5,303
662.5,307
663.5,311
664.5,315
665.5,319
666.5,323
667.5,327
668.5,331
669.5,335
670.5,339
671.5,343
672.5,347
673.5,351
674.5,354
675.5,358
676.5,362
677.5,365
678.5,369
679.5,373
680.5,376
681.5,380
682.5,383
683.5,386
684.5,390
685.5,393
686.5,396
687.5,400
688.5,403
689.5,406
690.5,409
691.5,412
692.5,415
693.5,418
694.5,421
695.5,424
696.5,427
697.5,429
698.5,432
699.5,435
700.5,438
701.5,440
702.5,443
703.5,445
704.5,448
705.5,450
706.5,452
707.5,455
708.5,457
709.5,459
710.5,461
711.5,463
712.5,465
713.5,467
714.5,469
715.5,471
716.5,473
717.5,475
718.5,477
719.5,478
720.5,480
721.5,482
722.5,483
723.5,485
724.5,486
725.5,487
726.5,489
727.5,490
728.5,491
729.5,492
730.5,494
731.5,495
732.5,496
733.5,497
734.5,497
735.5,498
736.5,499
737.5,500
738.5,501
739.5,501
740.5,502
741.5,502
742.5,503
743.5,503
744.5,504
745.5,504
746.5,504
747.5,504
748.5,504
749.5,504
750.5,505
751.5,504
752.5,504
753.5,504
754.5,504
755.5,504
756.5,504
757.5,503
758.5,503
759.5,502
760.5,502
761.5,501
762.5,501
763.5,500
764.5,499
765.5,498
766.5,497
767.5,497
768.5,496
769.5,495
770.5,494
771.5,492
772.5,491
773.5,490
774.5,489
775.5,487
776.5,486
777.5,485
778.5,483
779.5,482
780.5,480
781.5,478
782.5,477
783.5,475
784.5,473
785.5,471
786.5,469
787.5,467
788.5,465
789.5,463
790.5,461
791.5,459
792.5,457
793.5,455
794.5,452
795.5,450
796.5,448
797.5,445
798.5,443
799.5,440
800.5,438
801.5,435
802.5,432
803.5,429
804.5,427
805.5,424
806.5,421
807.5,418
808.5,415
809.5,412
810.5,409
811.5,406
