0.5,5
1.5,57
2.5,109
3.5,162
4.5,214
5.5,266
6.5,318
7.5,371
8.5,423
9.5,475
10.5,527
11.5,579
12.5,631
13.5,683
14.5,735
15.5,787
16.5,838
17.5,890
18.5,941
19.5,993
20.5,1044
21.5,1095
22.5,1146
23.5,1197
24.5,1248
25.5,1299
26.5,1349
27.5,1399
28.5,1450
29.5,1500
30.5,1550
31.5,1599
32.5,1649
33.5,1698
34.5,1747
35.5,1796
36.5,1845
37.5,1894
38.5,1942
39.5,1990
40.5,2038
41.5,2086
42.5,2133
43.5,2181
44.5,2228
45.5,2274
46.5,2321
47.5,2367
48.5,2413
49.5,2459
50.5,2504
51.5,2550
52.5,2595
53.5,2639
54.5,2684
55.5,2728
56.5,2771
57.5,2815
58.5,2858
59.5,2901
60.5,2943
61.5,2986
62.5,3027
63.5,3069
64.5,3110
65.5,3151
66.5,3192
67.5,3232
68.5,3272
69.5,3311
70.5,3350
71.5,3389
72.5,3427
73.5,3465
74.5,3503
75.5,3540
76.5,3577
77.5,3613
78.5,3649
79.5,3685
80.5,3720
81.5,3755
82.5,3789
83.5,3823
84.5,3857
85.5,3890
86.5,3923
87.5,3955
88.5,3987
89.5,4019
90.5,4050
91.5,4080
92.5,4110
93.5,4140
94.5,4169
95.5,4198
96.5,4226
97.5,4254
98.5,4281
99.5,4308
100.5,4335
101.5,4361
102.5,4386
103.5,4411
104.5,4436
105.5,4460
106.5,4483
107.5,4506
108.5,4529
109.5,4551
110.5,4572
111.5,4593
112.5,4614
113.5,4634
114.5,4653
115.5,4672
116.5,4691
117.5,4709
118.5,4726
119.5,4743
120.5,4760
121.5,4776
122.5,4791
123.5,4806
124.5,4820
125.5,4834
126.5,4847
127.5,4860
128.5,4872
129.5,4884
130.5,4895
131.5,4906
132.5,4916
133.5,4925
134.5,4934
135.5,4943
136.5,4951
137.5,4958
138.5,4965
139.5,4971
140.5,4977
141.5,4982
142.5,4987
143.5,4991
144.5,4995
145.5,4998
146.5,5000
147.5,5002
148.5,5003
149.5,5004
150.5,5005
151.5,5004
152.5,5003
153.5,5002
154.5,5000
155.5,4998
156.5,4995
157.5,4991
158.5,4987
159.5,4982
160.5,4977
161.5,4971
162.5,4965
163.5,4958
164.5,4951
165.5,4943
166.5,4934
167.5,4925
168.5,4916
169.5,4906
170.5,4895
171.5,4884
172.5,4872
173.5,4860
174.5,4847
175.5,4834
176.5,4820
177.5,4806
178.5,4791
179.5,4776
180.5,4760
181.5,4743
182.5,4726
183.5,4709
184.5,4691
185.5,4672
186.5,4653
187.5,4634
188.5,4614
189.5,4593
190.5,4572
191.5,4551
192.5,4529
193.5,4506
194.5,4483
195.5,4460
196.5,4436
197.5,4411
198.5,4386
199.5,4361
200.5,4335
201.5,4308
202.5,4281
203.5,4254
204.5,4226
205.5,4198
206.5,4169
207.5,4140
208.5,4110
209.5,4080
210.5,4050
211.5,4019
212.5,3987
213.5,3955
214.5,3923
215.5,3890
216.5,3857
217.5,3823
218.5,3789
219.5,3755
220.5,3720
221.5,3685
222.5,3649
223.5,3613
224.5,3577
225.5,3540
226.5,3503
227.5,3465
228.5,3427
229.5,3389
230.5,3350
231.5,3311
232.5,3272
233.5,3232
234.5,3192
235.5,3151
236.5,3110
237.5,3069
238.5,3027
239.5,2986
240.5,2943
241.5,2901
242.5,2858
243.5,2815
244.5,2771
245.5,2728
246.5,2684
247.5,2639
248.5,2595
249.5,2550
250.5,2504
251.5,2459
252.5,2413
253.5,2367
254.5,2321
255.5,2274
256.5,2228
257.5,2181
258.5,2133
259.5,2086
260.5,2038
261.5,1990
262.5,1942
263.5,1894
264.5,1845
265.5,1796
266.5,1747
267.5,1698
268.5,1649
269.5,1599
270.5,1550
271.5,1500
272.5,1450
273.5,1399
274.5,1349
275.5,1299
276.5,1248
277.5,1197
278.5,1146
279.5,1095
280.5,1044
281.5,993
282.5,941
283.5,890
284.5,838
285.5,787
286.5,735
287.5,683
288.5,631
289.5,579
290.5,527
291.5,475
292.5,423
293.5,371
294.5,318
295.5,266
296.5,214
297.5,162
298.5,109
299.5,57
300.5,5
301.5,47
302.5,99
303.5,152
304.5,204
305.5,256
306.5,308
307.5,361
308.5,413
309.5,465
310.5,517
311.5,569
312.5,621
313.5,673
314.5,725
315.5,777
316.5,828
317.5,880
318.5,931
319.5,983
320.5,1034
321.5,1085
322.5,1136
323.5,1187
324.5,1238
325.5,1289
326.5,1339
327.5,1389
328.5,1440
329.5,1490
330.5,1540
331.5,1589
332.5,1639
333.5,1688
334.5,1737
335.5,1786
336.5,1835
337.5,1884
338.5,1932
339.5,1980
340.5,2028
341.5,2076
342.5,2123
343.5,2171
344.5,2218
345.5,2264
346.5,2311
347.5,2357
348.5,2403
