0.5,5
1.5,5
2.5,6
3.5,6
4.5,7
5.5,7
6.5,8
7.5,8
8.5,9
9.5,9
10.5,10
11.5,10
12.5,11
13.5,11
14.5,12
15.5,12
16.5,13
17.5,13
18.5,14
19.5,14
20.5,15
21.5,15
22.5,16
23.5,16
24.5,17
25.5,17
26.5,18
27.5,18
28.5,19
29.5,19
30.5,20
31.5,20
32.5,21
33.5,21
34.5,22
35.5,22
36.5,23
37.5,23
38.5,24
39.5,24
40.5,25
41.5,25
42.5,26
43.5,26
44.5,27
45.5,27
46.5,28
47.5,28
48.5,29
49.5,29
50.5,29
51.5,30
52.5,30
53.5,31
54.5,31
55.5,32
56.5,32
57.5,33
58.5,33
59.5,33
60.5,34
61.5,34
62.5,35
63.5,35
64.5,36
65.5,36
66.5,36
67.5,37
68.5,37
69.5,38
70.5,38
71.5,38
72.5,39
73.5,39
74.5,39
75.5,40
76.5,40
77.5,41
78.5,41
79.5,41
80.5,42
81.5,42
82.5,42
83.5,43
84.5,43
85.5,43
86.5,44
87.5,44
88.5,44
89.5,45
90.5,45
91.5,45
92.5,46
93.5,46
94.5,46
95.5,46
96.5,47
97.5,47
98.5,47
99.5,48
100.5,48
101.5,48
102.5,48
103.5,49
104.5,49
105.5,49
106.5,49
107.5,50
108.5,50
109.5,50
110.5,50
111.5,50
112.5,51
113.5,51
114.5,51
115.5,51
116.5,51
117.5,52
118.5,52
119.5,52
120.5,52
121.5,52
122.5,52
123.5,53
124.5,53
125.5,53
126.5,53
127.5,53
128.5,53
129.5,53
130.5,53
131.5,54
132.5,54
133.5,54
134.5,54
135.5,54
136.5,54
137.5,54
138.5,54
139.5,54
140.5,54
141.5,54
142.5,54
143.5,54
144.5,54
145.5,54
146.5,54
147.5,54
148.5,54
149.5,54
150.5,55
151.5,54
152.5,54
153.5,54
154.5,54
155.5,54
156.5,54
157.5,54
158.5,54
159.5,54
160.5,54
161.5,54
162.5,54
163.5,54
164.5,54
165.5,54
166.5,54
167.5,54
168.5,54
169.5,54
170.5,53
171.5,53
172.5,53
173.5,53
174.5,53
175.5,53
176.5,53
177.5,53
178.5,52
179.5,52
180.5,52
181.5,52
182.5,52
183.5,52
184.5,51
185.5,51
186.5,51
187.5,51
188.5,51
189.5,50
190.5,50
191.5,50
192.5,50
193.5,50
194.5,49
195.5,49
196.5,49
197.5,49
198.5,48
199.5,48
200.5,48
201.5,48
202.5,47
203.5,47
204.5,47
205.5,46
206.5,46
207.5,46
208.5,46
209.5,45
210.5,45
211.5,45
212.5,44
213.5,44
214.5,44
215.5,43
216.5,43
217.5,43
218.5,42
219.5,42
220.5,42
221.5,41
222.5,41
223.5,41
224.5,40
225.5,40
226.5,39
227.5,39
228.5,39
229.5,38
230.5,38
231.5,38
232.5,37
233.5,37
234.5,36
235.5,36
236.5,36
237.5,35
238.5,35
239.5,34
240.5,34
241.5,33
242.5,33
243.5,33
244.5,32
245.5,32
246.5,31
247.5,31
248.5,30
249.5,30
250.5,29
251.5,29
252.5,29
253.5,28
254.5,28
255.5,27
256.5,27
257.5,26
258.5,26
259.5,25
260.5,25
261.5,24
262.5,24
263.5,23
264.5,23
265.5,22
266.5,22
267.5,21
268.5,21
269.5,20
270.5,20
271.5,19
272.5,19
273.5,18
274.5,18
275.5,17
276.5,17
277.5,16
278.5,16
279.5,15
280.5,15
281.5,14
282.5,14
283.5,13
284.5,13
285.5,12
286.5,12
287.5,11
288.5,11
289.5,10
290.5,10
291.5,9
292.5,9
293.5,8
294.5,8
295.5,7
296.5,7
297.5,6
298.5,6
299.5,5
300.5,5
301.5,4
302.5,3
303.5,3
304.5,2
305.5,2
306.5,1
307.5,1
308.5,0
309.5,0
310.5,0
311.5,0
312.5,1
313.5,1
314.5,2
315.5,2
316.5,3
317.5,3
318.5,4
319.5,4
320.5,5
321.5,5
322.5,6
323.5,6
324.5,7
325.5,7
326.5,8
327.5,8
328.5,9
329.5,9
330.5,10
331.5,10
332.5,11
333.5,11
334.5,12
335.5,12
336.5,13
337.5,13
338.5,14
339.5,14
340.5,15
341.5,15
342.5,16
343.5,16
344.5,17
345.5,17
346.5,18
347.5,18
348.5,19
349.5,19
350.5,19
351.5,20
352.5,20
353.5,21
354.5,21
355.5,22
356.5,22
357.5,23
358.5,23
359.5,23
360.5,24
361.5,24
362.5,25
363.5,25
364.5,26
365.5,26
366.5,26
367.5,27
368.5,27
369.5,28
370.5,28
371.5,28
372.5,29
373.5,29
374.5,29
375.5,30
376.5,30
377.5,31
378.5,31
379.5,31
380.5,32
381.5,32
382.5,32
383.5,33
384.5,33
385.5,33
386.5,34
387.5,34
388.5,34
389.5,35
390.5,35
391.5,35
392.5,36
393.5,36
394.5,36
395.5,36
396.5,37
397.5,37
398.5,37
399.5,38
400.5,38
401.5,38
402.5,38
403.5,39
404.5,39
405.5,39
406.5,39
407.5,40
408.5,40
409.5,40
410.5,40
411.5,40
412.5,41
413.5,41
414.5,41
415.5,41
416.5,41
417.5,42
418.5,42
419.5,42
420.5,42
421.5,42
422.5,42
423.5,43
424.5,43
425.5,43
426.5,43
427.5,43
428.5,43
429.5,43
430.5,43
431.5,44
432.5,44
433.5,44
434.5,44
435.5,44
436.5,44
437.5,44
438.5,44
439.5,44
440.5,44
441.5,44
442.5,44
443.5,44
444.5,44
445.5,44
446.5,44
447.5,44
448.5,44
449.5,44
450.5,45
451.5,44
452.5,44
453.5,44
454.5,44
455.5,44
456.5,44
457.5,44
458.5,44
459.5,44
460.5,44
461.5,44
462.5,44
463.5,44
464.5,44
465.5,44
466.5,44
467.5,44
468.5,44
469.5,44
470.5,43
471.5,43
472.5,43
473.5,43
474.5,43
475.5,43
476.5,43
477.5,43
478.5,42
479.5,42
480.5,42
481.5,42
482.5,42
483.5,42
484.5,41
485.5,41
486.5,41
487.5,41
488.5,41
489.5,40
490.5,40
491.5,40
492.5,40
493.5,40
494.5,39
495.5,39
496.5,39
497.5,39
498.5,38
499.5,38
500.5,38
501.5,38
502.5,37
503.5,37
504.5,37
505.5,36
506.5,36
507.5,36
508.5,36
509.5,35
510.5,35
511.5,35
512.5,34
513.5,34
514.5,34
515.5,33
516.5,33
517.5,33
518.5,32
519.5,32
520.5,32
521.5,31
522.5,31
523.5,31
524.5,30
525.5,30
526.5,29
527.5,29
528.5,29
529.5,28
530.5,28
531.5,28
532.5,27
533.5,27
534.5,26
535.5,26
536.5,26
537.5,25
538.5,25
539.5,24
540.5,24
541.5,23
542.5,23
543.5,23
544.5,22
545.5,22
546.5,21
547.5,21
548.5,20
549.5,20
550.5,19
551.5,19
552.5,19
553.5,18
554.5,18
555.5,17
556.5,17
557.5,16
558.5,16
559.5,15
560.5,15
561.5,14
562.5,14
563.5,13
564.5,13
565.5,12
566.5,12
567.5,11
568.5,11
569.5,10
570.5,10
571.5,9
572.5,9
573.5,8
574.5,8
575.5,7
576.5,7
577.5,6
578.5,6
579.5,5
580.5,5
581.5,4
582.5,4
583.5,3
584.5,3
585.5,2
586.5,2
587.5,1
588.5,1
589.5,0
590.5,0
591.5,0
592.5,0
593.5,1
594.5,1
595.5,2
596.5,2
597.5,3
598.5,3
599.5,4
600.5,4
601.5,5
602.5,6
603.5,6
604.5,7
605.5,7
606.5,8
607.5,8
608.5,9
609.5,9
610.5,10
611.5,10
612.5,11
613.5,11
614.5,12
615.5,12
616.5,13
617.5,13
618.5,14
619.5,14
620.5,15
621.5,15
622.5,16
623.5,16
624.5,17
625.5,17
626.5,18
627.5,18
628.5,19
629.5,19
630.5,20
631.5,20
632.5,21
633.5,21
634.5,22
635.5,22
636.5,23
637.5,23
638.5,24
639.5,24
640.5,25
641.5,25
642.5,26
643.5,26
644.5,27
645.5,27
646.5,28
647.5,28
648.5,29
649.5,29
650.5,29
651.5,30
652.5,30
653.5,31
654.5,31
655.5,32
656.5,32
657.5,33
658.5,33
659.5,33
660.5,34
661.5,34
662.5,35
663.5,35
664.5,36
665.5,36
666.5,36
667.5,37
668.5,37
